Id,y
484,102.600327327733197
485,281.772033846686782
486,-88.012779394755782
487,-171.112880975162255
488,-392.110788620949165
489,648.742590941189405
490,681.521163172281945
491,-575.838976061372477
492,275.016448103556115
493,-11.981081631640837
494,442.149269517799155
495,497.568447503959874
496,114.977690357843727
497,36.887678066032798
498,308.007602996179003
499,-42.244609972307501
500,-6.321834039390819
501,-249.970123570736689
502,-163.861252161817276
503,-137.049791563383792
504,112.160154747554841
505,122.084265420481159
506,-369.991028903114795
507,-108.253608272023556
508,-43.184775884906024
509,64.443370143999942
510,-96.846596976079425
511,-587.080937135632553
512,185.123912340753037
513,270.707019668365660
514,15.013888339858568
515,-263.363064254724065
516,-271.052361498187906
517,-198.154547829243711
518,-293.304955844625454
519,86.924593712300663
520,-477.608610616328406
521,-63.341220148987375
522,84.505014328913063
523,111.323771676493038
524,179.724308096655022
525,178.001961338970517
526,466.680332991573437
527,18.573171243424486
528,-33.415011029770788
529,-558.717605040169474
530,118.898566845018152
531,367.386585031903167
532,396.328067136486595
533,-264.668353744943659
534,-48.123840819007953
535,25.692845011317313
536,-60.294142827665596
537,150.736368825411603
538,218.371820233591365
539,-390.075106528644937
540,557.083947772515444
541,186.182019344096886
542,125.353844755579445
543,374.632225758432185
544,-545.347049104081066
545,-468.038410144371369
546,-217.634141729217930
547,-79.116010325908888
548,214.287410491601520
549,274.304729038381424
550,-178.594925135843056
551,69.184150571336005
552,-305.170251148275952
553,-369.018877509225433
554,124.214592267741367
555,381.653918845770363
556,-216.420473568262508
557,-383.854310555588086
558,-345.656470375337449
559,-552.247800754597165
560,312.641058752157448
561,126.619395370297724
562,-114.126435689202069
563,251.407251708304955
564,253.204092088114692
565,290.279718428924355
566,393.264275408109825
567,-186.327129500690575
568,249.979543984286295
569,203.551748144455615
570,-263.614711583114854
571,-379.120737831905899
572,6.129618252533755
573,366.727990284421423
574,-125.083901029699476
575,252.673190581732342
576,341.958841199630342
577,-54.245569768550652
578,-270.414656853481006
579,202.283692657887343
580,42.734391898178046
581,77.761398436957791
582,11.010212488797549
583,291.775213260863552
584,214.060055722431571
585,33.668852080596118
586,28.551046601443751
587,-384.959417584573714
588,-464.027443790343455
589,176.092592238803661
590,-310.465258262173336
591,67.006471995399153
592,-134.903088438588014
593,-423.995998473266809
594,269.496824590458800
595,303.485439396780009
596,-280.484032757783609
597,-92.916043978725355
598,-314.820445867828028
599,-5.984390326578716
600,57.084559287785943
601,-216.386740644869008
602,43.972511990631325
603,93.468897721242598
604,274.524637072418670
605,100.198071220459923
606,-417.163681703293321
607,101.181925211670631
608,544.585162737862674
609,205.095469263047931
610,-475.558282962132296
611,-94.191894392942956
612,113.364038330759740
613,-44.300547474574515
614,489.693925401071397
615,-35.746833213982988
616,-400.963652845616025
617,151.261226798512013
618,-238.478703935585372
619,340.462322776032238
620,-48.078333101821457
621,-126.133068330486850
622,637.915719457972500
623,-7.538862979405212
624,179.048772949925080
625,186.485251391863500
626,-198.580150586384491
627,-45.025386368524011
628,492.067191594838732
629,380.074188647475296
630,-532.645022297807941
631,-442.270399215113571
632,-120.919584972642269
633,-534.263797612838289
634,-231.747799216282743
635,-105.353978545739579
636,-15.226343905501244
637,237.151774461915608
638,-22.216215067130360
639,-346.989648438705785
640,-109.717547243761231
641,331.636294762786235
642,38.069058481099773
643,99.421913189692390
644,185.822358976320032
645,-227.245598218542995
646,128.046637798951735
647,-233.225310255299604
648,85.715661927258978
649,-561.197224398469416
650,258.912846607316681
651,-720.288807278713875
652,166.373493301362032
653,45.636052317079454
654,44.783112686125534
655,-592.464464571675649
656,101.109928825948202
657,163.528865956896851
658,339.955560108281304
659,194.344222488468915
660,-316.969087957857937
661,-33.549211294952372
662,192.706120277293621
663,92.034956278160251
664,236.702160952638508
665,16.396276726231680
666,190.359040311477514
667,416.645845399859013
668,377.748014621095649
669,-205.457109642505941
670,113.930382887962651
671,-2.682565520433070
672,-659.070881075084344
673,-519.728365782104220
674,-178.670509016658258
675,80.476601314823412
676,97.176006311854366
677,102.553309607428133
678,123.305557857703974
679,218.902710991128004
680,196.545655327546967
681,-12.093966218382798
682,76.831185610817855
683,448.953002721054418
684,26.165803731691408
685,77.110558732141868
686,366.512587978016313
687,7.853755135892072
688,-205.642025578381975
689,89.401786083883849
690,-380.182179911493279
691,124.880671923060987
692,504.152949219575589
693,-80.024257929554921
694,70.027529763822372
695,337.174503747952599
696,-6.745325062734764
697,-197.092890187245445
698,352.752050202868134
699,-275.005305905443947
700,-413.225496299842803
701,219.201799673798263
702,-148.714248804504223
703,-642.550200961588189
704,400.754593191874619
705,2.296273926614185
706,-51.103691368577486
707,-261.723776666398294
708,-150.856252284503370
709,113.931938707981701
710,-110.248984793213367
711,42.892449001349675
712,-18.401795768148553
713,12.382692513254847
714,-358.150355344176489
715,-437.512551264548165
716,-301.568579079442145
717,-12.263160396115314
718,-153.741886038592270
719,-186.256595425302748
720,321.952859787612567
721,-781.596341037209868
722,8.955200686816625
723,347.923547500689324
724,440.567727297716090
725,-318.411302346346361
726,-271.128292126115070
727,-18.579606804473407
728,275.038829788821772
729,-624.683403438085179
730,287.282460018825873
731,48.721114717319594
732,394.836978370267275
733,-194.080954272606135
734,230.772459215912647
735,272.270363809658875
736,-202.255308397466393
737,219.603616120579090
738,233.837758182124674
739,-144.622179089326039
740,-64.081369631744053
741,318.058228706232057
742,-246.251971604308068
743,-347.823134926417822
744,-163.634551861859535
745,111.458367178939326
746,-393.661314501384595
747,-115.573206946199392
748,319.707215493567674
749,583.058461809391133
750,-105.199340749190966
751,69.878946199491779
752,-266.969477062584872
753,93.844312464526780
754,-326.502265112487862
755,-321.544699012802994
756,-180.648802261343434
757,-82.345981661255365
758,-215.838195874298435
759,-191.731605348796705
760,501.787804006906640
761,242.973701325724676
762,134.247900653040517
763,-222.433317965731788
764,-149.695599019866393
765,15.431430574115115
766,131.231832308481074
767,-359.636749496646985
768,229.601471212182332
769,60.614113838851232
770,77.132547061605294
771,969.148963894662984
772,261.339172381255196
773,121.853827042441438
774,107.649381608645214
775,352.312577046541719
776,-337.460733470958530
777,176.597560439653677
778,-23.684322551285003
779,-108.502278665811417
780,-162.554920783394209
781,-132.367317621527633
782,-73.314728323693998
783,135.960874790938789
784,195.114111713738851
785,-334.674771466928746
786,214.129019240346594
787,419.212962962152801
788,-439.395801158675397
789,-334.557948150955554
790,-468.142880542436785
791,49.738756040420618
792,-143.956276654176634
793,-374.158805469975619
794,-144.911401173809878
795,270.527107971742851
796,-84.403652184006702
797,363.014972077745426
798,-760.144944767029415
799,10.693619187406421
800,-291.599159764560113
801,-105.218987463333477
802,236.090866854315976
803,-587.327184092396578
804,217.436597682692906
805,265.315936646527348
806,-193.590654775149432
807,-196.779450990053590
808,-489.647784126812269
809,-197.690577017188673
810,150.857785883199227
811,89.025298853390737
812,442.451018060342903
813,-498.952002231512893
814,-403.482360503248003
815,-136.390419458670920
816,-10.333773773318399
817,-843.713530020466692
818,554.362976007912039
819,-155.498733704614096
820,67.058356630098487
821,139.948024036334630
822,251.823536803286885
823,-0.206207856999777
824,-89.240146733067874
825,212.643237832582201
826,363.631774285724418
827,408.873080547223708
828,240.471490086509135
829,21.023205300804513
830,-45.824217117126452
831,-358.086262902292333
832,92.075620558317098
833,-171.666458271090448
834,156.050637517763164
835,-99.881823795102861
836,173.599177444781446
837,-367.221260695935598
838,163.709485995845881
839,103.750493140467100
840,-57.656607167597009
841,-475.579520259692060
842,-358.385213459677288
843,-511.600942128785960
844,209.342829739302090
845,-868.388297345770980
846,-690.734910454986903
847,-406.677929986163349
848,183.397494535192862
849,179.517854403797799
850,621.217619273225182
851,-69.918656688971325
852,-389.731982423995873
853,81.213644062813415
854,376.246864988091943
855,355.398539318048449
856,-70.850804710696096
857,-193.617615798939823
858,-218.508007647277879
859,-90.866737709639693
860,48.776863671395382
861,-209.627896259684064
862,-99.333650867099095
863,275.892814139191955
864,-683.522927022210069
865,317.003335784036608
866,-74.157276794837529
867,59.484472406030953
868,251.752006045778813
869,-180.126860350185495
870,-13.902076100406088
871,-112.769572093032792
872,-46.897686171906344
873,318.572274370124319
874,325.908167272787011
875,-72.514298213757797
876,-352.367056587078196
877,-80.735459833436863
878,-131.592704510260575
879,25.650157653561585
880,2.800272897681339
881,-43.724618270757041
882,-207.349442552049823
883,-656.679132296420676
884,568.901185519832893
885,-159.601553220454122
886,107.413248024017506
887,-611.418019330894595
888,28.662664467920280
889,438.699729612027227
890,98.151787499683678
891,-399.584736280868583
892,-360.329859639873405
893,202.938385258723429
894,-75.539059140539393
895,79.274786337710538
896,-185.646628540149322
897,-77.859897166414896
898,-37.023283104244911
899,-169.499233664819030
900,17.225925437588831
901,-400.735223387349549
902,-439.431079044500962
903,-655.686310002729442
904,-328.092821107754673
905,83.708670268710620
906,-473.568071856225458
907,474.539733068918963
908,-311.823735747758121
909,247.856010706325321
910,21.169810128443352
911,-366.118100429295396
912,164.120517772685218
913,276.487201661947324
914,269.848134686938920
915,-465.622108841519832
916,-144.674595086375376
917,-505.698462427706886
918,-160.113176604395761
919,78.736063813645075
920,275.887414029352726
921,-223.694749232963659
922,-303.624059573466013
923,-521.741702499701432
924,-505.993521617882209
925,147.351090637814764
926,176.052478973478401
927,-336.747582146925879
928,24.368200456866553
929,-144.922851072382485
930,72.970770368467555
931,-249.494776803985303
932,82.653470499177445
933,78.943386496663109
934,17.157199224740431
935,-86.284793895803404
936,111.051983488200833
937,-447.887149883961342
938,6.028314883304756
939,104.437757156897561
940,-32.966761919469221
941,-19.269440437089678
942,69.870470874421272
943,216.935221790886715
944,38.158598831833118
945,-57.463121197500278
946,454.235213586381917
947,90.093028092574556
948,353.660307295279040
949,42.156275241128675
950,-213.846200546036613
951,-257.776880803709332
952,919.780492064403234
953,-842.450263864444423
954,-62.270000853148716
955,500.060797016020103
956,30.199774295064117
957,-325.828250535388293
958,-18.351217946229781
959,40.501801560231208
960,294.261553598149192
961,-84.901792444103421
962,147.813922653142697
963,15.799492926939546
964,-111.882744317632159
965,-578.909638585639527
966,-209.396737125288467
967,-14.204522774955148
968,454.463798709950254
969,-371.113435000285563
970,359.255991996796524
971,18.770411433245737
972,286.911039178815713
973,-300.985341512165746
974,-253.452807251572636
975,-329.124406213491000
976,5.248872742480716
977,-231.337900928539142
978,-31.328786439836882
979,234.964893221958619
980,-429.772128033640001
981,-178.669152501882195
982,225.272689929751493
983,-141.193298890823542
984,74.577082802192194
985,134.114681862630675
986,179.146309862662548
987,77.717214760464088
988,271.659215980751696
989,71.533103973590784
990,292.757551807784068
991,326.995686428481918
992,668.744541675404207
993,302.277530386116837
994,-110.528083099491681
995,493.418294821925599
996,-420.284358778391720
997,-286.807261402896643
998,-125.701089109073479
999,241.182693791738984
1000,116.147287455956302
1001,82.689388273567459
1002,261.766375893973986
1003,130.697530003504880
1004,-67.480734188476248
1005,306.623375196124357
1006,-148.973137728772656
1007,256.013232618841357
1008,238.467705569112553
1009,-138.484392168947863
1010,157.881997945574540
1011,376.021114937771870
1012,-293.596988537145194
1013,794.068165782860888
1014,127.459927948435123
1015,420.361420580638878
1016,-14.256400711350807
1017,-249.051494565044948
1018,-336.499942303793546
1019,-414.399669291732948
1020,-8.736631059711566
1021,75.124760767719721
1022,-252.303279948137885
1023,-105.633080534528702
1024,-331.166612314410827
1025,-106.653249035832317
1026,82.371256338360539
1027,275.416916237401381
1028,-415.848590379972109
1029,83.932289670552748
1030,101.652434810089517
1031,495.967064385464994
1032,-26.969243631904099
1033,210.494684762775194
1034,-285.448533950983972
1035,-103.944776463143029
1036,28.109549226928539
1037,-98.687362990163251
1038,-50.157213744795072
1039,215.673482275957610
1040,-312.983668435083075
1041,229.817710646214522
1042,318.384083389211696
1043,84.055654121542744
1044,51.367080194491926
1045,-86.050076246893880
1046,293.264744161748581
1047,59.782501655778070
1048,284.771680696588362
1049,307.736983539378684
1050,-173.303716890513755
1051,-267.073869212341037
1052,317.359977092447366
1053,-262.156577622071381
1054,-71.965221053257821
1055,-258.812832765331052
1056,319.629184365787864
1057,-179.301934136132076
1058,-433.755566168002588
1059,-234.075842132918979
1060,-95.433793995629983
1061,100.623375812014231
1062,529.408179927547735
1063,58.290776289166558
1064,-215.290363309187626
1065,-180.074582397408534
1066,244.588078406658354
1067,290.977645313537664
1068,217.165621252051636
1069,-312.484571819439225
1070,395.797862095959999
1071,651.416230653730281
1072,1092.640484327774402
1073,-101.567729274164364
1074,-94.297934905040577
1075,291.545637352404242
1076,188.618376985552317
1077,-81.171961311197009
1078,148.658194892131917
1079,34.104276527582464
1080,131.252367860419014
1081,708.322348039455960
1082,235.536514489914509
1083,-176.380315391760121
1084,-235.707008742158308
1085,-245.447479743582619
1086,164.847142907459158
1087,-81.792322601863290
1088,-222.224959534071331
1089,-249.580597005832402
1090,310.312963412429269
1091,462.662386038889963
1092,-351.272606449556520
1093,-421.964571185149453
1094,105.280822360524184
1095,120.712512774410698
1096,54.108024562157809
1097,398.202562041751378
1098,36.905329411703178
1099,64.138765385928309
1100,165.368817255083968
1101,37.065958766581687
1102,-216.682005009327298
1103,-61.998870142916758
1104,-386.370945176739269
1105,-150.716842626692738
1106,-300.957652650532907
1107,-315.352145958950302
1108,88.615315839589542
1109,805.844911771836109
1110,-748.322056959976180
1111,-183.303691980973610
1112,-605.746636154369980
1113,82.111711032377144
1114,-521.384562854264573
1115,481.251830387087182
1116,-59.162575672501177
1117,77.818041787370319
1118,275.178626379720697
1119,141.234020958369541
1120,81.019309982222737
1121,85.720273986954339
1122,-470.754426387500928
1123,134.825294006805706
1124,24.449180283733426
1125,-14.374472027566549
1126,94.328144426426590
1127,-243.113800523862153
1128,-393.820800941735968
1129,-450.966965534258975
1130,-319.370200828501652
1131,95.181326731817336
1132,-384.276165414003231
1133,185.879242862350424
1134,-130.876137109534454
1135,-182.394824565877343
1136,-573.312287340181456
1137,-298.933533721875449
1138,514.845054180072339
1139,-132.248685835246050
1140,-254.180290794196111
1141,116.487438015220505
1142,-15.581880727358088
1143,-109.614977446448165
1144,-353.365708777087264
1145,213.836970449835377
1146,-196.391079132609178
1147,-85.246594760479212
1148,-28.958914453346768
1149,-89.182555592314401
1150,32.696425726095342
1151,120.234246634091548
1152,617.204079430608431
1153,-562.389873811048915
1154,-584.997049553706347
1155,167.475402857166216
1156,61.874897766404636
1157,491.000746239852731
1158,-186.528164520738272
1159,-639.816260765378047
1160,304.577249835210182
1161,-353.854111133560423
1162,239.997593006984232
1163,-24.369638063267121
1164,149.465897777518336
1165,224.121797933929287
1166,48.691829725637490
1167,-476.234856091479401
1168,571.798016735730130
1169,119.299355519902790
1170,129.603898588847727
1171,185.216444584826320
1172,-601.615118403338101
1173,-535.298381083280333
1174,201.998171218826485
1175,12.016504382241568
1176,-141.614775498919784
1177,289.357667023999113
1178,-545.381865829016988
1179,-79.325602332352872
1180,-356.799570306845965
1181,-149.776068012299390
1182,-487.699900582632210
1183,-29.774952037132834
1184,209.150380013962973
1185,119.553991339416939
1186,81.753076809786393
1187,-31.062817223691489
1188,-121.005144945445366
1189,159.615554362971523
1190,249.608034097220383
1191,429.151214288077426
1192,-317.363853052313857
1193,596.930948286189277
1194,-486.541825921190309
1195,-63.653268690757798
1196,-683.418168938721124
1197,385.206735479730014
1198,-17.184758992565570
1199,295.139491698934251
1200,140.247506085122637
1201,329.330591353850252
1202,-99.132101144619696
1203,-556.605848355896455
1204,665.036796955040245
1205,432.502106055355966
1206,-35.167151334651201
1207,-269.772107648793394
1208,192.399653075930900
1209,111.238507888057754
1210,-639.166478820766656
1211,297.017761667250113
1212,-79.476372586868280
1213,307.673513962206584
1214,242.529807925613198
1215,-472.427381036465420
1216,110.238812348365443
1217,-43.166852032469968
1218,234.308562983562581
1219,-466.814075813263401
1220,-271.966563568344952
1221,-175.163847826095434
1222,-218.860377553714216
1223,71.727954709045292
1224,143.428234435499519
1225,-796.194222495543045
1226,-607.798120706290774
1227,140.746219067759114
1228,158.859414914370149
1229,-159.249256010123929
1230,-285.021873866021963
1231,-274.280410719106953
1232,-399.079827830766817
1233,-236.578096781352230
1234,139.206623896595062
1235,-605.963927861717025
1236,14.166210695527024
1237,21.555439070038915
1238,111.047818119896007
1239,299.203608939354410
1240,-78.855700242967799
1241,-152.519369524200499
1242,-439.598436440237492
1243,-2.258509339952513
1244,95.627548233652448
1245,-12.121187317764972
1246,-132.209462102570114
1247,-260.107113478363772
1248,-530.975642132327039
1249,-148.294093600455113
1250,-128.275994717523560
1251,-140.630948327881612
1252,-86.903293082190402
1253,-64.664509519858939
1254,38.312518658484272
1255,321.421300718140742
1256,10.787018287600223
1257,63.967473432249321
1258,-22.779923110759228
1259,-21.765576074846784
1260,-113.337725727216508
1261,-17.579353575309835
1262,-42.764041852961782
1263,-349.099789088318971
1264,36.761263167702410
1265,-367.025287916561297
1266,-284.572005658800549
1267,214.277898870658476
1268,238.242823619358603
1269,132.075458863307063
1270,179.297132319132601
1271,510.047206742462265
1272,-150.275086363309896
1273,-267.395710885035726
1274,-452.959861533984622
1275,172.984363676754896
1276,180.187022046514556
1277,270.180594275445685
1278,41.241924889302183
1279,-137.049660046969592
1280,126.796635730879871
1281,216.317686454095480
1282,-331.981021936530851
1283,-69.927516591705370
1284,201.003486945575020
1285,31.119964304404569
1286,854.365642721628888
1287,234.113313346304636
1288,46.181361358558775
1289,692.678588115542652
1290,-515.332595161165614
1291,-340.215608808158777
1292,-128.848698318262961
1293,692.154634227001225
1294,178.571763770817398
1295,128.435094660405298
1296,-405.396248002278583
1297,-129.085666157649086
1298,-48.904701959280352
1299,-362.219192310783114
1300,101.502313525355291
1301,418.208572545540676
